stamp,test,channel,gains,rate_hz,csv,joint,kp,kd,n,fs,rms_error,max_error,mean_error,chatter_dq,chatter_tau,peak_freq,rms_tau,max_tau,tau_headroom,amp,cost,zero_dq
20260904_162944,tune_sine,lowcmd,sweep,250.0,,L_elbow,140.0,3.0,2391,243.00238885208827,0.022009822940090042,0.0544300430289395,0.0003700044126570859,0.09670517689432538,0.28465796246122327,25.00150048415463,1.4930644979086665,5.009765625,0.7216796875,,,
20260904_162944,tune_sine,lowcmd,sweep,250.0,,L_elbow,140.0,5.0,2454,249.36828466687908,0.02283499738841904,0.06672973496231882,0.0027496235296220846,0.07893898448661042,0.35625560120037936,25.201032843270585,1.0883248180931644,2.548828125,0.8583984375,,,
20260904_163107,tune_sine,lowcmd,sweep,250.0,,L_elbow,140.0,4.0,2407,244.95784438906475,0.023267064887776256,0.06327915825360275,0.0029561084459557465,0.08580577051006716,0.3408713369092053,21.167940021988144,1.1152070103910712,2.63671875,0.853515625,,,
20260904_163107,tune_sine,lowcmd,sweep,250.0,,L_elbow,140.0,6.0,2415,246.19576157298087,0.021153669562615968,0.06673310874090932,0.0011774495985857575,0.06703841203405558,0.3905973179198273,25.58804809723321,1.1689626198705312,3.1640625,0.82421875,,,
20260904_163107,tune_sine,lowcmd,sweep,250.0,,L_elbow,140.0,8.0,2440,248.5951785047054,0.021160279168874165,0.06497898517687206,0.004543023821969542,0.05539194561654962,0.4149965970203322,25.470817469744404,1.1476982241247338,2.900390625,0.8388671875,,,
20260904_163107,tune_sine,lowcmd,sweep,250.0,,L_elbow,140.0,11.0,2451,249.73068245594723,0.03160737433708452,0.07314305121463294,0.0031331510817130567,0.04777396453164129,0.4773615320935949,26.18555095519316,1.164151949745978,2.98828125,0.833984375,,,
20260904_163228,sine,lowcmd,official_arm_sdk,250.0,sine_L_elbow_kp140_kd6.0_dqtest_20260904_163228.csv,L_elbow,140.0,6.0,2412,245.25703261056825,0.0358192114413947,0.08922914479526356,0.00042414512143844964,0.06642698124409506,0.38824836954005687,11.896796357975324,1.1173530426501086,2.8125,0.84375,,,
20260904_163244,sine,lowcmd,official_arm_sdk,250.0,sine_L_elbow_kp140_kd6.0_zerodq_dqtest_20260904_163244.csv,L_elbow,140.0,6.0,2392,243.2350644198655,0.0484917490108953,0.09788172521187732,0.0012523802015311889,0.06682878868814833,0.38708163799510165,25.11666426074698,1.2293554410144198,3.076171875,0.8291015625,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_L_shoulder_pitch_20260904_163305.csv,L_shoulder_pitch,140.0,3.0,652,250.1634189653337,0.024099700957927503,0.0902993228947699,-0.015072892408898976,0.014125025849377661,0.050409221080976875,13.04533166383642,1.7694946776282245,6.943359375,0.826416015625,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_L_shoulder_roll_20260904_163305.csv,L_shoulder_roll,140.0,3.0,660,249.30190463635572,0.06016055109962396,0.13025316402052217,-0.05667388981645352,0.013514698281981569,0.049173949839646264,9.06552380495839,6.810837804569097,11.42578125,0.71435546875,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_L_shoulder_yaw_20260904_163305.csv,L_shoulder_yaw,140.0,3.0,659,249.89144874977944,0.023522087388465198,0.09352420542069129,-0.014803074114169272,0.023423705383321586,0.05714050151017106,19.339095426765933,1.3423100709270344,2.684659004211426,0.8508522775438097,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_L_elbow_20260904_163305.csv,L_elbow,140.0,3.0,647,248.6597620858835,0.02429448161395357,0.1003729645706346,-0.009185636363960617,0.012658686034566498,0.05041896561991465,13.45145544514053,0.37911204419607203,1.669921875,0.9072265625,,,
